   9.0000000e-01	   1.6422361e-01	   1.6422361e-01	   1.6422361e-01	   1.6422361e-01	   6.0691122e-01	   1.6422361e-01	   1.6422361e-01	   1.6422361e-01	   1.6422361e-01	   7.3675284e-01	   1.6422361e-01	   1.6422361e-01	   6.0691122e-01	   6.0691122e-01	   2.1841108e-01	   6.0691122e-01	   1.6422361e-01	   1.6422361e-01	   1.0765321e-01	   6.0441673e-01	   1.6422361e-01	   1.0765321e-01	   6.0691122e-01	   6.0691122e-01	   1.0000000e-01	   6.0691122e-01	   6.0691122e-01	   6.0691122e-01	   6.0691122e-01	   6.0691122e-01	   6.0691122e-01	   6.0691122e-01	   6.0691122e-01	   6.0691122e-01	   6.0691122e-01	   6.0691122e-01	   6.0691122e-01	   6.0691122e-01	   6.0691122e-01	   6.0691122e-01	   6.0691122e-01	   6.0691122e-01	   6.3571344e-01	   6.3571344e-01	   6.0691122e-01	   6.3571344e-01	   6.3571344e-01	   6.3571344e-01	   6.3571344e-01	   6.3571344e-01	   6.3571344e-01	   6.3571344e-01	   6.3571344e-01	   6.3571344e-01	   6.3571344e-01	   6.3571344e-01	   6.3571344e-01	   6.3571344e-01	   6.3571344e-01	   6.3571344e-01	   6.3571344e-01	   6.3571344e-01	   6.3571344e-01	   6.3571344e-01	   6.3571344e-01	   7.9426094e-01	   6.3571344e-01	   6.3571344e-01	   6.3571344e-01	   6.3571344e-01	   6.3571344e-01	   6.3571344e-01	   6.3571344e-01	   6.3571344e-01	   6.3571344e-01	   6.3571344e-01	   6.3571344e-01	   6.3571344e-01	   6.3571344e-01	   6.3571344e-01	   6.3571344e-01	   6.3571344e-01	   6.3571344e-01	   6.3571344e-01	   6.3571344e-01	   6.3571344e-01	   6.3571344e-01	   6.3571344e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	
   8.8766874e+02	   2.6351891e+03	   2.6351891e+03	   2.6351891e+03	   2.6351891e+03	   5.2303760e+02	   2.6351891e+03	   2.6351891e+03	   2.6351891e+03	   2.6351891e+03	   1.1350708e+03	   2.6351891e+03	   2.6351891e+03	   5.2303760e+02	   5.2303760e+02	   3.0000000e+02	   5.2303760e+02	   2.6351891e+03	   2.6351891e+03	   6.8389838e+02	   7.5854788e+02	   2.6351891e+03	   6.8389838e+02	   5.2303760e+02	   5.2303760e+02	   3.0000000e+02	   5.2303760e+02	   5.2303760e+02	   5.2303760e+02	   5.2303760e+02	   5.2303760e+02	   5.2303760e+02	   5.2303760e+02	   5.2303760e+02	   5.2303760e+02	   5.2303760e+02	   5.2303760e+02	   5.2303760e+02	   5.2303760e+02	   5.2303760e+02	   5.2303760e+02	   5.2303760e+02	   5.2303760e+02	   1.2281294e+03	   1.2281294e+03	   5.2303760e+02	   1.2281294e+03	   1.2281294e+03	   1.2281294e+03	   1.2281294e+03	   1.2281294e+03	   1.2281294e+03	   1.2281294e+03	   1.2281294e+03	   1.2281294e+03	   1.2281294e+03	   1.2281294e+03	   1.2281294e+03	   1.2281294e+03	   1.2281294e+03	   1.2281294e+03	   1.2281294e+03	   1.2281294e+03	   1.2281294e+03	   1.2281294e+03	   1.2281294e+03	   3.0000000e+02	   1.2281294e+03	   1.2281294e+03	   1.2281294e+03	   1.2281294e+03	   1.2281294e+03	   1.2281294e+03	   1.2281294e+03	   1.2281294e+03	   1.2281294e+03	   1.2281294e+03	   1.2281294e+03	   1.2281294e+03	   1.2281294e+03	   1.2281294e+03	   1.2281294e+03	   1.2281294e+03	   1.2281294e+03	   1.2281294e+03	   1.2281294e+03	   1.2281294e+03	   1.2281294e+03	   1.2281294e+03	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	
   1.0000000e+01	   1.0000000e+01	   1.0000000e+01	   1.0000000e+01	   1.0000000e+01	   6.1765461e+00	   1.0000000e+01	   1.0000000e+01	   1.0000000e+01	   1.0000000e+01	   1.0000000e+01	   1.0000000e+01	   1.0000000e+01	   6.1765461e+00	   6.1765461e+00	   1.0000000e+01	   6.1765461e+00	   1.0000000e+01	   1.0000000e+01	   1.0000000e+01	   1.0000000e+01	   1.0000000e+01	   1.0000000e+01	   6.1765461e+00	   6.1765461e+00	   4.5651778e+00	   6.1765461e+00	   6.1765461e+00	   6.1765461e+00	   6.1765461e+00	   6.1765461e+00	   6.1765461e+00	   6.1765461e+00	   6.1765461e+00	   6.1765461e+00	   6.1765461e+00	   6.1765461e+00	   6.1765461e+00	   6.1765461e+00	   6.1765461e+00	   6.1765461e+00	   6.1765461e+00	   6.1765461e+00	   4.7541011e+00	   4.7541011e+00	   6.1765461e+00	   4.7541011e+00	   4.7541011e+00	   4.7541011e+00	   4.7541011e+00	   4.7541011e+00	   4.7541011e+00	   4.7541011e+00	   4.7541011e+00	   4.7541011e+00	   4.7541011e+00	   4.7541011e+00	   4.7541011e+00	   4.7541011e+00	   4.7541011e+00	   4.7541011e+00	   4.7541011e+00	   4.7541011e+00	   4.7541011e+00	   4.7541011e+00	   4.7541011e+00	   1.0000000e+01	   4.7541011e+00	   4.7541011e+00	   4.7541011e+00	   4.7541011e+00	   4.7541011e+00	   4.7541011e+00	   4.7541011e+00	   4.7541011e+00	   4.7541011e+00	   4.7541011e+00	   4.7541011e+00	   4.7541011e+00	   4.7541011e+00	   4.7541011e+00	   4.7541011e+00	   4.7541011e+00	   4.7541011e+00	   4.7541011e+00	   4.7541011e+00	   4.7541011e+00	   4.7541011e+00	   4.7541011e+00	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	
   2.4468976e-01	   1.0000000e-01	   1.0000000e-01	   1.0000000e-01	   1.0000000e-01	   1.3366393e+01	   1.0000000e-01	   1.0000000e-01	   1.0000000e-01	   1.0000000e-01	   2.8573398e+00	   1.0000000e-01	   1.0000000e-01	   1.3366393e+01	   1.3366393e+01	   1.0850130e+00	   1.3366393e+01	   1.0000000e-01	   1.0000000e-01	   1.0000000e-01	   2.6664630e-01	   1.0000000e-01	   1.0000000e-01	   1.3366393e+01	   1.3366393e+01	   8.7138197e-01	   1.3366393e+01	   1.3366393e+01	   1.3366393e+01	   1.3366393e+01	   1.3366393e+01	   1.3366393e+01	   1.3366393e+01	   1.3366393e+01	   1.3366393e+01	   1.3366393e+01	   1.3366393e+01	   1.3366393e+01	   1.3366393e+01	   1.3366393e+01	   1.3366393e+01	   1.3366393e+01	   1.3366393e+01	   1.5021753e+01	   1.5021753e+01	   1.3366393e+01	   1.5021753e+01	   1.5021753e+01	   1.5021753e+01	   1.5021753e+01	   1.5021753e+01	   1.5021753e+01	   1.5021753e+01	   1.5021753e+01	   1.5021753e+01	   1.5021753e+01	   1.5021753e+01	   1.5021753e+01	   1.5021753e+01	   1.5021753e+01	   1.5021753e+01	   1.5021753e+01	   1.5021753e+01	   1.5021753e+01	   1.5021753e+01	   1.5021753e+01	   1.0000000e-01	   1.5021753e+01	   1.5021753e+01	   1.5021753e+01	   1.5021753e+01	   1.5021753e+01	   1.5021753e+01	   1.5021753e+01	   1.5021753e+01	   1.5021753e+01	   1.5021753e+01	   1.5021753e+01	   1.5021753e+01	   1.5021753e+01	   1.5021753e+01	   1.5021753e+01	   1.5021753e+01	   1.5021753e+01	   1.5021753e+01	   1.5021753e+01	   1.5021753e+01	   1.5021753e+01	   1.5021753e+01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	
   6.3470552e-01	   1.1458030e+00	   1.1458030e+00	   1.1458030e+00	   1.1458030e+00	   1.8003674e+00	   1.1458030e+00	   1.1458030e+00	   1.1458030e+00	   1.1458030e+00	   6.1720899e-01	   1.1458030e+00	   1.1458030e+00	   1.8003674e+00	   1.8003674e+00	   5.0000000e-01	   1.8003674e+00	   1.1458030e+00	   1.1458030e+00	   1.7698198e+00	   9.9350736e-01	   1.1458030e+00	   1.7698198e+00	   1.8003674e+00	   1.8003674e+00	   5.0000000e-01	   1.8003674e+00	   1.8003674e+00	   1.8003674e+00	   1.8003674e+00	   1.8003674e+00	   1.8003674e+00	   1.8003674e+00	   1.8003674e+00	   1.8003674e+00	   1.8003674e+00	   1.8003674e+00	   1.8003674e+00	   1.8003674e+00	   1.8003674e+00	   1.8003674e+00	   1.8003674e+00	   1.8003674e+00	   5.0000000e-01	   5.0000000e-01	   1.8003674e+00	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   3.3618173e+00	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	
   4.0000000e-01	   4.0000000e-01	   4.0000000e-01	   4.0000000e-01	   4.0000000e-01	   9.0896836e-01	   4.0000000e-01	   4.0000000e-01	   4.0000000e-01	   4.0000000e-01	   4.0000000e-01	   4.0000000e-01	   4.0000000e-01	   9.0896836e-01	   9.0896836e-01	   4.0000000e-01	   9.0896836e-01	   4.0000000e-01	   4.0000000e-01	   4.0000000e-01	   6.3110031e-01	   4.0000000e-01	   4.0000000e-01	   9.0896836e-01	   9.0896836e-01	   6.1921903e-01	   9.0896836e-01	   9.0896836e-01	   9.0896836e-01	   9.0896836e-01	   9.0896836e-01	   9.0896836e-01	   9.0896836e-01	   9.0896836e-01	   9.0896836e-01	   9.0896836e-01	   9.0896836e-01	   9.0896836e-01	   9.0896836e-01	   9.0896836e-01	   9.0896836e-01	   9.0896836e-01	   9.0896836e-01	   9.5622643e-01	   9.5622643e-01	   9.0896836e-01	   9.5622643e-01	   9.5622643e-01	   9.5622643e-01	   9.5622643e-01	   9.5622643e-01	   9.5622643e-01	   9.5622643e-01	   9.5622643e-01	   9.5622643e-01	   9.5622643e-01	   9.5622643e-01	   9.5622643e-01	   9.5622643e-01	   9.5622643e-01	   9.5622643e-01	   9.5622643e-01	   9.5622643e-01	   9.5622643e-01	   9.5622643e-01	   9.5622643e-01	   5.8793803e-01	   9.5622643e-01	   9.5622643e-01	   9.5622643e-01	   9.5622643e-01	   9.5622643e-01	   9.5622643e-01	   9.5622643e-01	   9.5622643e-01	   9.5622643e-01	   9.5622643e-01	   9.5622643e-01	   9.5622643e-01	   9.5622643e-01	   9.5622643e-01	   9.5622643e-01	   9.5622643e-01	   9.5622643e-01	   9.5622643e-01	   9.5622643e-01	   9.5622643e-01	   9.5622643e-01	   9.5622643e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	
   1.0000000e+00	   1.5000000e+01	   1.5000000e+01	   1.5000000e+01	   1.5000000e+01	   6.7561464e+00	   1.5000000e+01	   1.5000000e+01	   1.5000000e+01	   1.5000000e+01	   1.8455156e+00	   1.5000000e+01	   1.5000000e+01	   6.7561464e+00	   6.7561464e+00	   5.8431888e+00	   6.7561464e+00	   1.5000000e+01	   1.5000000e+01	   1.0000000e+00	   5.6897179e+00	   1.5000000e+01	   1.0000000e+00	   6.7561464e+00	   6.7561464e+00	   1.5000000e+01	   6.7561464e+00	   6.7561464e+00	   6.7561464e+00	   6.7561464e+00	   6.7561464e+00	   6.7561464e+00	   6.7561464e+00	   6.7561464e+00	   6.7561464e+00	   6.7561464e+00	   6.7561464e+00	   6.7561464e+00	   6.7561464e+00	   6.7561464e+00	   6.7561464e+00	   6.7561464e+00	   6.7561464e+00	   1.3371091e+01	   1.3371091e+01	   6.7561464e+00	   1.3371091e+01	   1.3371091e+01	   1.3371091e+01	   1.3371091e+01	   1.3371091e+01	   1.3371091e+01	   1.3371091e+01	   1.3371091e+01	   1.3371091e+01	   1.3371091e+01	   1.3371091e+01	   1.3371091e+01	   1.3371091e+01	   1.3371091e+01	   1.3371091e+01	   1.3371091e+01	   1.3371091e+01	   1.3371091e+01	   1.3371091e+01	   1.3371091e+01	   6.2069072e+00	   1.3371091e+01	   1.3371091e+01	   1.3371091e+01	   1.3371091e+01	   1.3371091e+01	   1.3371091e+01	   1.3371091e+01	   1.3371091e+01	   1.3371091e+01	   1.3371091e+01	   1.3371091e+01	   1.3371091e+01	   1.3371091e+01	   1.3371091e+01	   1.3371091e+01	   1.3371091e+01	   1.3371091e+01	   1.3371091e+01	   1.3371091e+01	   1.3371091e+01	   1.3371091e+01	   1.3371091e+01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	
   1.2933558e+00	   6.2045218e-01	   6.2045218e-01	   6.2045218e-01	   6.2045218e-01	   2.1671043e+00	   6.2045218e-01	   6.2045218e-01	   6.2045218e-01	   6.2045218e-01	   9.4170313e-01	   6.2045218e-01	   6.2045218e-01	   2.1671043e+00	   2.1671043e+00	   3.0000000e+00	   2.1671043e+00	   6.2045218e-01	   6.2045218e-01	   1.4944043e+00	   9.9859542e-01	   6.2045218e-01	   1.4944043e+00	   2.1671043e+00	   2.1671043e+00	   3.0000000e+00	   2.1671043e+00	   2.1671043e+00	   2.1671043e+00	   2.1671043e+00	   2.1671043e+00	   2.1671043e+00	   2.1671043e+00	   2.1671043e+00	   2.1671043e+00	   2.1671043e+00	   2.1671043e+00	   2.1671043e+00	   2.1671043e+00	   2.1671043e+00	   2.1671043e+00	   2.1671043e+00	   2.1671043e+00	   2.8080495e+00	   2.8080495e+00	   2.1671043e+00	   2.8080495e+00	   2.8080495e+00	   2.8080495e+00	   2.8080495e+00	   2.8080495e+00	   2.8080495e+00	   2.8080495e+00	   2.8080495e+00	   2.8080495e+00	   2.8080495e+00	   2.8080495e+00	   2.8080495e+00	   2.8080495e+00	   2.8080495e+00	   2.8080495e+00	   2.8080495e+00	   2.8080495e+00	   2.8080495e+00	   2.8080495e+00	   2.8080495e+00	   3.0000000e+00	   2.8080495e+00	   2.8080495e+00	   2.8080495e+00	   2.8080495e+00	   2.8080495e+00	   2.8080495e+00	   2.8080495e+00	   2.8080495e+00	   2.8080495e+00	   2.8080495e+00	   2.8080495e+00	   2.8080495e+00	   2.8080495e+00	   2.8080495e+00	   2.8080495e+00	   2.8080495e+00	   2.8080495e+00	   2.8080495e+00	   2.8080495e+00	   2.8080495e+00	   2.8080495e+00	   2.8080495e+00	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	
   6.9494192e+00	   1.8373391e+01	   1.8373391e+01	   1.8373391e+01	   1.8373391e+01	   6.6517655e+00	   1.8373391e+01	   1.8373391e+01	   1.8373391e+01	   1.8373391e+01	   5.0000000e+00	   1.8373391e+01	   1.8373391e+01	   6.6517655e+00	   6.6517655e+00	   1.5197470e+01	   6.6517655e+00	   1.8373391e+01	   1.8373391e+01	   1.9646112e+01	   5.7073038e+00	   1.8373391e+01	   1.9646112e+01	   6.6517655e+00	   6.6517655e+00	   2.0000000e+01	   6.6517655e+00	   6.6517655e+00	   6.6517655e+00	   6.6517655e+00	   6.6517655e+00	   6.6517655e+00	   6.6517655e+00	   6.6517655e+00	   6.6517655e+00	   6.6517655e+00	   6.6517655e+00	   6.6517655e+00	   6.6517655e+00	   6.6517655e+00	   6.6517655e+00	   6.6517655e+00	   6.6517655e+00	   5.7880155e+00	   5.7880155e+00	   6.6517655e+00	   5.7880155e+00	   5.7880155e+00	   5.7880155e+00	   5.7880155e+00	   5.7880155e+00	   5.7880155e+00	   5.7880155e+00	   5.7880155e+00	   5.7880155e+00	   5.7880155e+00	   5.7880155e+00	   5.7880155e+00	   5.7880155e+00	   5.7880155e+00	   5.7880155e+00	   5.7880155e+00	   5.7880155e+00	   5.7880155e+00	   5.7880155e+00	   5.7880155e+00	   2.0000000e+01	   5.7880155e+00	   5.7880155e+00	   5.7880155e+00	   5.7880155e+00	   5.7880155e+00	   5.7880155e+00	   5.7880155e+00	   5.7880155e+00	   5.7880155e+00	   5.7880155e+00	   5.7880155e+00	   5.7880155e+00	   5.7880155e+00	   5.7880155e+00	   5.7880155e+00	   5.7880155e+00	   5.7880155e+00	   5.7880155e+00	   5.7880155e+00	   5.7880155e+00	   5.7880155e+00	   5.7880155e+00	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	
   4.5000000e+01	   1.7106735e+01	   1.7106735e+01	   1.7106735e+01	   1.7106735e+01	   4.1378093e+01	   1.7106735e+01	   1.7106735e+01	   1.7106735e+01	   1.7106735e+01	   4.1021294e+01	   1.7106735e+01	   1.7106735e+01	   4.1378093e+01	   4.1378093e+01	   4.5000000e+01	   4.1378093e+01	   1.7106735e+01	   1.7106735e+01	   1.7254388e+01	   7.5424790e+00	   1.7106735e+01	   1.7254388e+01	   4.1378093e+01	   4.1378093e+01	   4.5000000e+01	   4.1378093e+01	   4.1378093e+01	   4.1378093e+01	   4.1378093e+01	   4.1378093e+01	   4.1378093e+01	   4.1378093e+01	   4.1378093e+01	   4.1378093e+01	   4.1378093e+01	   4.1378093e+01	   4.1378093e+01	   4.1378093e+01	   4.1378093e+01	   4.1378093e+01	   4.1378093e+01	   4.1378093e+01	   2.9546442e+01	   2.9546442e+01	   4.1378093e+01	   2.9546442e+01	   2.9546442e+01	   2.9546442e+01	   2.9546442e+01	   2.9546442e+01	   2.9546442e+01	   2.9546442e+01	   2.9546442e+01	   2.9546442e+01	   2.9546442e+01	   2.9546442e+01	   2.9546442e+01	   2.9546442e+01	   2.9546442e+01	   2.9546442e+01	   2.9546442e+01	   2.9546442e+01	   2.9546442e+01	   2.9546442e+01	   2.9546442e+01	   7.1140001e+00	   2.9546442e+01	   2.9546442e+01	   2.9546442e+01	   2.9546442e+01	   2.9546442e+01	   2.9546442e+01	   2.9546442e+01	   2.9546442e+01	   2.9546442e+01	   2.9546442e+01	   2.9546442e+01	   2.9546442e+01	   2.9546442e+01	   2.9546442e+01	   2.9546442e+01	   2.9546442e+01	   2.9546442e+01	   2.9546442e+01	   2.9546442e+01	   2.9546442e+01	   2.9546442e+01	   2.9546442e+01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	   5.0000000e-01	
